"","X","Transect_Site","WD","logFruitLength","logFruitWidth","logSeedLength","logSeedWidth","logSugar","logFat","logProtein","logNitrogen","logTannins","logSLA","Species","Predicted","tpi","roughness","slope","aspect","flowdir","lat","long","Site"
"110",110,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Avahi_laniger",0.546283134,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"111",111,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Propithecus_edwardsi",3.657483463,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"112",112,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Hapalemur_griseus",1.144663433,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"113",113,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Cheirogaleus_crossleyi",1.016511107,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"114",114,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Microcebus_rufus",2.698456492,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"115",115,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Eulemur_rubriventer",5.799288281,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"116",116,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Varecia_variegata",0.87049464,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"117",117,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Lepilemur_microdon",0.15539637,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"118",118,"Miaranony_D",0.579710453218454,2.82946530273486,2.75426581730562,2.39159938323099,2.09234208628741,2.47123272164385,1.80937941060678,3.80903177690937,0.874494230238308,0.133660988507782,2.44244735211966,"Eulemur_rufifrons",2.595201997,70.5,529,11.19405811,207.2431979,16,-21.152,47.544,"Miaranony"
"119",119,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Hapalemur_griseus",1.140759756,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"120",120,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Propithecus_edwardsi",3.151662603,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"121",121,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Avahi_laniger",0.503876417,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"122",122,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Eulemur_rufifrons",1.051082428,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"123",123,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Eulemur_rubriventer",4.459765881,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"124",124,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Microcebus_rufus",2.752159315,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"125",125,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Lepilemur_microdon",0.22930416,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"126",126,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Cheirogaleus_crossleyi",0.775830843,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"127",127,"Miaranony_E",0.590503129667805,2.85835086654955,2.74247788129392,2.46187780278398,2.11841878586662,2.47800333479603,1.80687188660797,3.97550070621081,0.815670252831194,0.151388332535744,2.35276802746991,"Varecia_variegata",0.280085851,36.125,233,4.44042883,189.8554266,16,-21.147,47.545,"Miaranony"
"128",128,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Hapalemur_griseus",1.174760631,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"129",129,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Cheirogaleus_crossleyi",0.713459744,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"130",130,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Lepilemur_microdon",0.275197858,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"131",131,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Varecia_variegata",0.213342308,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"132",132,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Propithecus_edwardsi",3.280447621,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"133",133,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Avahi_laniger",0.514991076,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"134",134,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Eulemur_rufifrons",0.864695691,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"135",135,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Eulemur_rubriventer",5.532232729,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"136",136,"Miaranony_F",0.592509271446094,2.86385390808024,2.7351428143003,2.40007175147736,2.07823074994461,2.39618819831819,1.65349669883344,3.8745650623828,0.793869057856234,0.12613599932921,2.31346785197745,"Microcebus_rufus",2.797551074,10.75,83,1.023756586,186.0327908,8,-21.14,47.544,"Miaranony"
"137",137,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Eulemur_rubriventer",3.740897757,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"138",138,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Avahi_laniger",0.515573408,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"139",139,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Varecia_variegata",1.015364904,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"140",140,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Cheirogaleus_crossleyi",1.117648789,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"141",141,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Hapalemur_griseus",1.087364486,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"142",142,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Eulemur_rufifrons",3.05587315,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"143",143,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Microcebus_rufus",2.632107471,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"144",144,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Propithecus_edwardsi",3.292877786,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"145",145,"Valohoaka_A",0.577596748045458,2.87533149798266,2.7556115119242,2.30078222668959,2.05330521384802,2.30541002800228,1.74913285757313,3.55788852096772,0.896950192577051,0.110573362202989,2.37723748875887,"Lepilemur_microdon",0.125347739,-54.25,256,5.857443275,100.7454754,2,-21.275,47.442,"Valohoaka"
"146",146,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Eulemur_rufifrons",2.033442488,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"147",147,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Hapalemur_griseus",1.008716771,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"148",148,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Propithecus_edwardsi",2.549378366,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"149",149,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Lepilemur_microdon",0.136867775,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"150",150,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Avahi_laniger",0.449747122,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"151",151,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Eulemur_rubriventer",1.553732708,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"152",152,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Varecia_variegata",0.887295977,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"153",153,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Cheirogaleus_crossleyi",1.071190227,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"154",154,"Valohoaka_B",0.578865293819987,2.8109145460508,2.65869956253497,2.27724099587121,2.10630466438769,2.32692374030639,1.80539113587542,3.71009176029541,0.884142772382128,0.116712268205994,2.35204780117132,"Microcebus_rufus",2.570978005,27.5,264,7.327831402,95.63004688,1,-21.281,47.441,"Valohoaka"
"155",155,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Eulemur_rubriventer",3.81350372,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"156",156,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Propithecus_edwardsi",3.348582397,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"157",157,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Varecia_variegata",1.214823119,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"158",158,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Avahi_laniger",0.520259803,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"159",159,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Lepilemur_microdon",0.117659544,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"160",160,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Microcebus_rufus",2.621908848,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"161",161,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Cheirogaleus_crossleyi",1.167627154,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"162",162,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Eulemur_rufifrons",3.514156362,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"163",163,"Valohoaka_C",0.580864647133068,2.75362180213371,2.5027820148589,2.1615818143667,1.89089071112559,2.45216659822705,1.70604011138567,3.94561877394397,0.779478337576214,0.11593827930192,2.41328016770637,"Hapalemur_griseus",1.085672331,-124.625,312,6.643041569,70.04524519,1,-21.289,47.444,"Valohoaka"
"164",164,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Eulemur_rufifrons",2.935656106,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"165",165,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Eulemur_rubriventer",3.630057065,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"166",166,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Avahi_laniger",0.512415446,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"167",167,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Propithecus_edwardsi",3.255756571,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"168",168,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Varecia_variegata",0.966371712,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"169",169,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Microcebus_rufus",2.632233188,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"170",170,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Hapalemur_griseus",1.085102589,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"171",171,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Lepilemur_microdon",0.126891182,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"172",172,"Valohoaka_D",0.582572910511125,2.79358585057536,2.61097090780416,2.27950648938127,2.02721920999778,2.34432091449717,1.62931807503013,3.60685692541553,0.827631344419704,0.134354055289078,2.33215334904911,"Cheirogaleus_crossleyi",1.106378535,-52.75,373,8.71967775,43.94823815,1,-21.293,47.444,"Valohoaka"
"173",173,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Microcebus_rufus",2.637867469,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"174",174,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Varecia_variegata",1.213150585,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"175",175,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Lepilemur_microdon",0.122472671,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"176",176,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Hapalemur_griseus",1.100715628,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"177",177,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Eulemur_rubriventer",4.333156638,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"178",178,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Cheirogaleus_crossleyi",1.148183213,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"179",179,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Eulemur_rufifrons",3.46721374,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"180",180,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Propithecus_edwardsi",3.462020022,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"181",181,"Valohoaka_E",0.58863793078188,2.82115969292674,2.62898734955486,2.22825336547892,1.98147748135545,2.4122630831199,1.74258229728701,3.84111587982493,0.815740392824817,0.13611207010894,2.36267453677835,"Avahi_laniger",0.52985886,-52.75,373,8.71967775,43.94823815,1,-21.298,47.445,"Valohoaka"
"182",182,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Varecia_variegata",1.448628791,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"183",183,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Eulemur_rufifrons",3.27375044,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"184",184,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Eulemur_rubriventer",8.161608426,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"185",185,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Microcebus_rufus",2.718795967,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"186",186,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Lepilemur_microdon",0.156134512,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"187",187,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Cheirogaleus_crossleyi",1.064666475,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"188",188,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Propithecus_edwardsi",4.109710491,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"189",189,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Hapalemur_griseus",1.183065011,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"190",190,"Valohoaka_F",0.576098996857178,2.83953515875275,2.7300700164433,2.31853586330657,2.06981738287951,2.32889201504142,1.70035517758715,3.68924780701316,0.886529194825802,0.123032720031904,2.37663119808559,"Avahi_laniger",0.583070102,-14.125,244,6.302031174,55.59479145,1,-21.306,47.445,"Valohoaka"
"191",191,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Varecia_variegata",0.758331512,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
"192",192,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Eulemur_rufifrons",2.30846859,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
"193",193,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Propithecus_edwardsi",3.716212664,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
"194",194,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Hapalemur_griseus",1.160487089,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
"195",195,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Avahi_laniger",0.551176318,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
"196",196,"Valohoaka_G",0.594182992952081,2.86798375114032,2.75450029617503,2.38065953056828,2.13700749232459,2.43708273712773,1.7438326781107,3.98068571428061,0.830801516226495,0.162683146859107,2.35358103299492,"Microcebus_rufus",2.720688713,12.875,168,5.091289988,86.77045663,1,-21.311,47.447,"Valohoaka"
